ml_movieId;ml_title;ml_genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;ml_year;totalSeasons
642;Roula;Drama;Roula;1995;;21 Mar 1996;97 min;Drama;Martin Enlen;Martin Enlen, Bernd Mollenhauer;Anica Dobra, Felicitas Grimm-Luck, Martin Umbach;A prosperous writer of kid's books falls in adore with a female which very special connection to her dad results in a terrible horror significantly changing the life of all persons engaged. Leon, a writer of children's books, and ...;German;Germany;;https://m.media-amazon.com/images/M/MV5BNWU5NTE5NzMtMGIzOC00MmE3LTg5YjUtMjMzMzc4MWQ5N2I5XkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}];;5.9;157;tt0117517;movie;;;;;True;1995;
643;Peanuts - Die Bank zahlt alles;Comedy;Peanuts - Die Bank zahlt alles;1996;;21 Mar 1996;95 min;Comedy;Carlo Rola;Eberhard Junkersdorf, Peter Zingler;Ulrich Mühe, Iris Berben, Marita Marschall;Peanuts - The bank pays everything.;German;Germany;1 nomination;https://m.media-amazon.com/images/M/MV5BMzE5MzY1ODQ0MV5BMl5BanBnXkFtZTcwMzY3NDgxMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}];;5.7;114;tt0117312;movie;;;;;True;1996;
644;Happy Weekend;Comedy;Happy Weekend;1996;;14 Mar 1996;86 min;Comedy;Ed Herzog;Ed Herzog, Rainer Knepperges;Erik Goertz, Anton Rattinger, Dieter Wardetzky;;German;Germany;;https://m.media-amazon.com/images/M/MV5BOGZhNGYzZTYtZjgwYS00MTU1LTgyZWMtMmJmZDM1YWNjOGM1XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}];;5.3;56;tt0116485;movie;;;;;True;1996;
645;Nelly & Monsieur Arnaud;Drama;Nelly & Monsieur Arnaud;1995;;21 Jun 1996;106 min;Drama;Claude Sautet;Jacques Fieschi, Claude Sautet, Yves Ulmann;Emmanuelle Béart, Michel Serrault, Jean-Hugues Anglade;When Nelly, a woman being just divorced, meets by chance M. Arnaud, a mature salesman just retired, begins a strange and special relationship between the two personalities.;French;France, Italy, Germany;Nominated for 1 BAFTA Award7 wins & 16 nominations total;https://m.media-amazon.com/images/M/MV5BOGYzOTY0MGUtYTNjNS00OTg4LWJmNjktOGY4Zjg3ZmU5ODNhXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}];;7.2;4,827;tt0113947;movie;;$955,300;;;True;1995;
647;Courage Under Fire;Drama|War;Courage Under Fire;1996;R;12 Jul 1996;116 min;Action, Drama, Mystery;Edward Zwick;Patrick Sheane Duncan;Denzel Washington, Meg Ryan, Lou Diamond Phillips;A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.;English, Arabic;United States;9 wins & 7 nominations;https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '77/100'}];77.0;6.6;56,623;tt0115956;movie;26 Dec 2000;$59,031,057;;;True;1996;
648;Mission: Impossible;Action|Adventure|Mystery;Mission: Impossible;1996;PG-13;22 May 1996;110 min;Action, Adventure, Thriller;Brian De Palma;Bruce Geller, David Koepp, Steven Zaillian;Tom Cruise, Jon Voight, Emmanuelle Béart;An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.;English, French, Czech;United States;3 wins & 17 nominations;https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '59/100'}];59.0;7.1;434,962;tt0117060;movie;17 Nov 1998;$180,981,856;;;True;1996;
650;Moll Flanders;Drama;Moll Flanders;1996;PG-13;14 Jun 1996;123 min;Drama, Romance;Pen Densham;Daniel Defoe, Pen Densham;Robin Wright, Morgan Freeman, Stockard Channing;The daughter of a thief, young Moll is placed in the care of a nunnery after her mother's execution, but the actions of an abusive priest lead her to rebel as a teenager, and she escapes to the dangerous streets of London. Further...;English;United States, Ireland;4 nominations;https://m.media-amazon.com/images/M/MV5BZDZlODcwNGUtN2JhNi00Njc2LWJmZjYtNWI2ZWE1MTUyNDFjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}];;6.4;4,360;tt0117071;movie;07 Dec 2017;$3,486,957;;;True;1996;
651;Das Superweib;Comedy;Das Superweib;1996;;07 Mar 1996;86 min;Comedy;Sönke Wortmann;Jürgen Egger, Hera Lind, Gundula Leni Ohngemach;Veronica Ferres, Joachim Król, Richy Müller;Franziska is a romantic woman with two children and a husband who is working around the globe as a movie director. When she wants to buy a flat, she gets in contact with Enno Winkel, a fanatic lawyer whose hobby is divorce cases. ...;German;Germany;;https://m.media-amazon.com/images/M/MV5BMjAzMzgxNjMzMl5BMl5BanBnXkFtZTcwNzUyNzUxMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}];;4.3;848;tt0117788;movie;;;;;True;1996;
653;Dragonheart;Action|Adventure|Fantasy;DragonHeart;1996;PG-13;31 May 1996;103 min;Action, Adventure, Fantasy;Rob Cohen;Patrick Read Johnson, Charles Edward Pogue;Dennis Quaid, Sean Connery, Dina Meyer;The last dragon and a disillusioned dragonslaying Knight must cooperate to stop an evil King, who was given partial immortality.;English;United States;Nominated for 1 Oscar. 3 wins & 10 nominations total;https://m.media-amazon.com/images/M/MV5BZGYzMjk3M2MtZDZlYi00YjhmLWFmMmItYjRiMjk4ZWI2N2Q5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '49/100'}];49.0;6.4;99,004;tt0116136;movie;31 Mar 1998;$51,367,375;;;True;1996;
654;Und keiner weint mir nach;Drama|Romance;Und keiner weint mir nach;1996;;29 Feb 1996;102 min;Biography, Drama;Joseph Vilsmaier;Sigi Sommer, Willy Purucker;Peter Ketnath, Nina Hoss, Steffen Schroeder;Leo and Marili grow up in a working class neighborhood in post world war one Munich in Germany. They make their first holy communion, fall in love for the first time, graduate from school and start working, bury a loved one for th...;German;Germany;;https://m.media-amazon.com/images/M/MV5BMTM1NDcyNDA3N15BMl5BanBnXkFtZTcwODEzNTcxMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}];;5.5;51;tt0118026;movie;;;;;True;1996;
656;Eddie;Comedy;Eddie;1996;PG-13;31 May 1996;100 min;Comedy, Sport;Steve Rash;Steve Zacharias, Jeff Buhai, Jon Connolly;Whoopi Goldberg, Frank Langella, Dennis Farina;"Coincidences lead to the New York Knicks, getting its loudest fan, Edwina ""Eddie"" Franklin, as coach. Season victory?";English, Russian;United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BMGE0YzJkNjUtOGU4Ny00Njc0LTg1ZmItNjA5ZGVkZGVhYzk5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}];;5.2;11,200;tt0116168;movie;01 Jul 2003;$31,387,164;;;True;1996;
658;Billy's Holiday;Drama;Billy's Holiday;1995;R;19 Oct 1995;92 min;Musical;Richard Wherrett;Denis Whitburn;Max Cullen, Kris McQuade, Tina Bursill;This movie is all about a normal guy called Billy Apples. He is a social drinker and sometimes lead singer of a band. While he is doing all of this, he still manages to bring up his teenage daughter. One night while sitting at hom...;English;Australia;2 wins;https://m.media-amazon.com/images/M/MV5BMTQyMjIzNzYyOF5BMl5BanBnXkFtZTcwMzg5NTAyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}];;5.1;161;tt0112509;movie;;;;;True;1995;
659;Purple Noon;Crime|Thriller;Purple Noon;1960;PG-13;10 Mar 1960;118 min;Crime, Drama, Thriller;René Clément;Patricia Highsmith, René Clément, Paul Gégauff;Alain Delon, Maurice Ronet, Marie Laforêt;"Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess.";French, Italian, English;France, Italy;1 win;https://m.media-amazon.com/images/M/MV5BOGZkMjQxM2YtMzEyMS00ZjQyLWE1NzAtZTUwMmQ5MDY5YzNjXkEyXkFqcGdeQXVyODQ0OTczOQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}];;7.7;17,558;tt0054189;movie;02 Sep 2003;;;;True;1960;
660;August;Drama;August;1996;PG;19 Apr 1996;94 min;Comedy, Drama, Romance;Anthony Hopkins;Julian Mitchell, Anton Chekhov;Anthony Hopkins, Leslie Phillips, Kate Burton;Chekov's Uncle Vanya, transposed to turn-of-the-century North Wales, where the peace and tranquility of a country house is disturbed by the arrival of the estate's tyrannical owner and his American wife.;English;United Kingdom, United States;1 win;https://m.media-amazon.com/images/M/MV5BM2RlZGExMzEtMWM1Ny00YjI2LThkNWMtOWY0OGFjNzM4MWJmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}];;5.8;845;tt0115591;movie;25 Jul 2011;$69,081;;;True;1996;
661;James and the Giant Peach;Animation|Children's|Musical;James and the Giant Peach;1996;PG;12 Apr 1996;79 min;Animation, Adventure, Family;Henry Selick;Roald Dahl, Karey Kirkpatrick, Jonathan Roberts;Paul Terry, Joanna Lumley, Pete Postlethwaite;An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.;English;United Kingdom, United States;Nominated for 1 Oscar. 4 wins & 13 nominations total;https://m.media-amazon.com/images/M/MV5BMTNkNWIwNGUtNTJlOC00NDU3LTk0NWEtNjNjNDM4NzRiNThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '78/100'}];78.0;6.7;69,891;tt0116683;movie;03 Aug 2010;$28,946,127;;;True;1996;
662;Fear;Thriller;Fear;1996;R;12 Apr 1996;97 min;Drama, Thriller;James Foley;Christopher Crowe;Mark Wahlberg, Reese Witherspoon, William Petersen;"When Nicole met David; handsome, charming, affectionate, he was everything. It seemed perfect, but soon she sees that David has a darker side. And his adoration turns to obsession, their dream into a nightmare, and her love into f...";English;United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BZTM4ZmJmMTQtMWUxOS00MjQxLTllNmQtNzI4YWVhYzZlNTRkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '51/100'}];51.0;6.2;50,468;tt0116287;movie;25 Feb 2003;$20,831,000;;;True;1996;
663;Kids in the Hall: Brain Candy;Comedy;Kids in the Hall: Brain Candy;1996;R;19 Apr 1996;89 min;Comedy;Kelly Makin;Norm Hiscock, Bruce McCulloch, Kevin McDonald;David Foley, Bruce McCulloch, Kevin McDonald;A pharmaceutical scientist creates a pill that makes people remember their happiest memory, and although it's successful, it has unfortunate side effects.;English;Canada, United States;5 nominations;https://m.media-amazon.com/images/M/MV5BZDJlZDE4N2UtMjhjMC00ZWYyLWFiNjItZjI1NjY0MDE3YjE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '55/100'}];55.0;6.9;9,270;tt0116768;movie;18 Mar 2008;$2,654,308;;;True;1996;
664;Faithful;Comedy;Faithful;1996;R;03 Apr 1996;91 min;Comedy, Crime, Drama;Paul Mazursky;Chazz Palminteri;Cher, Chazz Palminteri, Ryan O'Neal;A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BOWQzNGIxNmMtNjhjMS00Njc5LWI1N2MtODczZDEyYjI2M2Q4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}];;5.8;2,192;tt0116269;movie;;$2,104,439;;;True;1996;
665;Underground;War;Underground;1995;Not Rated;20 Jun 1997;167 min;Comedy, Drama, Fantasy;Emir Kusturica;Dusan Kovacevic, Emir Kusturica;Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic;A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate.;Serbian, German, French, English, Russian;Federal Republic of Yugoslavia, France, Germany, Bulgaria, Czech Republic, Hungary, United Kingdom, United States;8 wins & 11 nominations;https://m.media-amazon.com/images/M/MV5BNzI4YTVmMWEtMWQ3MS00OGE1LWE5YjMtNjc4NWJmYjRmZTQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '79/100'}];79.0;8.1;59,255;tt0114787;movie;;$171,082;;;True;1995;
668;Pather Panchali;Drama;Pather Panchali;1955;Not Rated;26 Aug 1955;125 min;Drama;Satyajit Ray;Bibhutibhushan Bandyopadhyay, Satyajit Ray;Kanu Bannerjee, Karuna Bannerjee, Subir Banerjee;Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work.;Bengali;India;Nominated for 1 BAFTA Award11 wins & 2 nominations total;https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}];;8.3;34,505;tt0048473;movie;17 Nov 2015;$134,241;;;True;1955;
669;Aparajito;Drama;Aparajito;1956;Not Rated;11 Oct 1956;110 min;Drama;Satyajit Ray;Bibhutibhushan Bandyopadhyay, Satyajit Ray, Kanailal Basu;Pinaki Sengupta, Smaran Ghosal, Kamala Adhikari;Following his father's death, a boy leaves home to study in Calcutta, while his mother must face a life alone.;Bengali;India;Nominated for 2 BAFTA 6 wins & 2 nominations total;https://m.media-amazon.com/images/M/MV5BNGZhZDAxODQtNjhhZi00MGEwLWE0OWItNjZjYzVlNmM1Nzk0XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}];;8.3;14,943;tt0048956;movie;17 Nov 2015;$134,241;;;True;1956;
671;Mystery Science Theater 3000: The Movie;Comedy|Sci-Fi;Mystery Science Theater 3000: The Movie;1996;PG-13;19 Apr 1996;73 min;Comedy, Drama, Fantasy;Jim Mallon;Michael J. Nelson, Trace Beaulieu, Jim Mallon;Trace Beaulieu, Michael J. Nelson, Jim Mallon;Mike Nelson and his robot companions watch and give their comments about This Island Earth (1955).;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}];65.0;7.2;18,609;tt0117128;movie;06 May 2008;$1,007,306;;;True;1996;
672;Tarantella;Drama;Tarantella;1995;Not Rated;15 Mar 1996;100 min;Drama;Helen De Michiel;Helen De Michiel, Richard Hoblock;Mira Sorvino, Rose Gregorio, Matthew Lillard;Diana, a young Italian-American photographer, returns to the city in which she grew up in order to settle her mother's estate. She had not gotten along well with her mother in recent years. While packing up the house, she meets a ...;English;United States;;https://m.media-amazon.com/images/M/MV5BNzc5YzAyMGUtMDc1Ny00YmE4LTg2MTItYTBkYWIxZTQ0NmFmXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}];;5.1;160;tt0114616;movie;16 Oct 2007;$6,235;;;True;1995;
673;Space Jam;Adventure|Animation|Children's|Comedy|Fantasy;Space Jam;1996;PG;15 Nov 1996;88 min;Animation, Adventure, Comedy;Joe Pytka;Leo Benvenuti, Steve Rudnick, Timothy Harris;Michael Jordan, Wayne Knight, Theresa Randle;In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.;English;United States;5 wins & 8 nominations;https://m.media-amazon.com/images/M/MV5BYjA3ZmMwNTUtNGM2Ni00YjUyLWE5ZDYtY2Y4YzhmYzlhYWI2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '59/100'}];59.0;6.5;202,133;tt0117705;movie;21 Oct 2003;$90,594,962;;;True;1996;
674;Barbarella;Adventure|Sci-Fi;Barbarella;1968;Approved;10 Oct 1968;98 min;Adventure, Comedy, Fantasy;Roger Vadim;Jean-Claude Forest, Terry Southern, Roger Vadim;Jane Fonda, John Phillip Law, Anita Pallenberg;Barbarella, an astronaut from the 41st century, sets out to find and stop the evil scientist Durand Durand, whose Positronic Ray threatens to bring evil back into the galaxy.;English, French;France, Italy;1 nomination;https://m.media-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '51/100'}];51.0;5.8;35,876;tt0062711;movie;25 Oct 2005;;;;True;1968;
676;They Bite;Drama;They Bite;1996;R;02 Apr 1996;98 min;Comedy, Horror, Sci-Fi;Brett Piper;Brett Piper;Donna Frotscher, Nick Baldasare, Christina Veronica;Sea creatures come to shore and attack and mate with humans.;English;United States;;https://m.media-amazon.com/images/M/MV5BZDdjZjM3OGUtYmZmZS00ZTdiLTkwZTgtZjQ5OGIzNDYyZjYxXkEyXkFqcGdeQXVyNjQ2MjQ4MzQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}];;4.6;395;tt0140614;movie;02 Apr 1996;;;;True;1996;
679;The Run of the Country;Drama;The Run of the Country;1995;R;22 Sep 1995;109 min;Drama, Romance;Peter Yates;Shane Connaughton;Albert Finney, Matt Keeslar, Victoria Smurfit;"In a small village on the border of Northern Ireland and The Republic of Ireland, the relationship between a short tempered policeman and his rebellious son becomes even more strenuous when the young man falls for a ""wrong"" girl.";English;Ireland, United States;;https://m.media-amazon.com/images/M/MV5BNDc2NmM1MGUtZGVlYS00YWJmLTg4MzMtODczNzU4MTQ2ZjM2XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}];;6.2;433;tt0114307;movie;10 Jun 2016;$470,768;;;True;1995;
680;Alphaville;Sci-Fi;Alphaville;1965;Not Rated;05 May 1965;99 min;Drama, Mystery, Sci-Fi;Jean-Luc Godard;Jean-Luc Godard, Paul Éluard;Eddie Constantine, Anna Karina, Akim Tamiroff;A U.S. secret agent is sent to the distant space city of Alphaville where he must find a missing person and free the city from its tyrannical ruler.;English, French;France, Italy;1 win & 1 nomination;https://m.media-amazon.com/images/M/MV5BMjE1MDUxNDk2NF5BMl5BanBnXkFtZTgwMDM5MDY5MDE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}];;7.0;26,101;tt0058898;movie;20 Oct 1998;$47,696;;;True;1965;
682;Tigrero: A Film That Was Never Made;Documentary|Drama;Tigrero: A Film That Was Never Made;1994;;25 Mar 1994;75 min;Documentary, Drama;Mika Kaurismäki;Mika Kaurismäki, Christa Lang;Samuel Fuller, Jim Jarmusch;In 1993, Sam Fuller takes Jim Jarmusch on a trip into Brazil's Mato Grosso, up the River Araguaia to the village of Santa Isabel Do Morro, where 40 years before, Zanuck had sent Fuller to scout a location and write a script for a ...;Finnish, English, Portuguese, Karajá;Brazil, Finland, Germany;1 win;https://m.media-amazon.com/images/M/MV5BMTI0ODE4MDc0MV5BMl5BanBnXkFtZTcwMzkzNDUyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}];;6.8;423;tt0111430;movie;18 May 2004;;;;True;1994;
684;Windows;Drama;Windows;1980;R;18 Jan 1980;96 min;Drama, Thriller;Gordon Willis;Barry Siegel;Talia Shire, Joe Cortese, Elizabeth Ashley;Homicidal woman in New York City spies on her shy mousy neighbor with a telescope and tape recorder and has her frightened by a knife-brandishing brute.;English;United States;6 nominations;https://m.media-amazon.com/images/M/MV5BYTQ4ZjBmYmYtNTc3Ny00NGMwLWIxMTItY2MzMmYyOGJjNTJhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}];;4.7;868;tt0081759;movie;;$2,128,395;;;True;1980;
